"cell_id","effortId","search_effort","fringe_dist","assigned_community","area","area_prop"
2859,"prior",0,21330.2856108893,0,,
3561,"prior",0,21327.6699192728,0,,
3562,"prior",0,21307.8830673623,0,,
3563,"prior",0,21288.1197392409,0,,
4264,"prior",0,21305.3067262971,0,,
4265,"prior",0,21285.4989787243,0,,
4266,"prior",0,21265.7147410458,0,,
4267,"prior",0,21245.9540789363,0,,
4967,"prior",0,21282.9620731787,0,,
4968,"prior",0,21263.1334032591,0,,
4969,"prior",0,21243.3282291982,0,,
4970,"prior",0,21223.5466167698,0,,
5666,"prior",0,21340.2679992089,0,,
5671,"prior",0,21240.7863994462,0,,
5672,"prior",0,21220.9602622017,0,,
5673,"prior",0,21201.1576725125,0,,
5674,"prior",0,21181.3786964267,0,,
6368,"prior",0,21338.0313064264,0,,
6369,"prior",0,21318.0443587891,0,,
6370,"prior",0,21298.0805511643,0,,
6375,"prior",0,21198.6108987619,0,,
6376,"prior",0,21178.787304894,0,,
6377,"prior",0,21158.9873105103,0,,
7048,"prior",0,21782.2635880177,0,,
7071,"prior",0,21315.8474153182,0,,
7072,"prior",0,21295.8395391915,0,,
7073,"prior",0,21275.8547881355,0,,
7077,"prior",0,21196.1483416901,0,,
7078,"prior",0,21176.2801977779,0,,
7079,"prior",0,21156.4355728399,0,,
7080,"prior",0,21136.6145331221,0,,
7750,"prior",0,21781.140500634,0,,
7751,"prior",0,21760.5761859555,0,,
7752,"prior",0,21740.0334643505,0,,
7764,"prior",0,21495.2275348164,0,,
7773,"prior",0,21313.7343051559,0,,
7774,"prior",0,21293.6824298375,0,,
7775,"prior",0,21273.6535993529,0,,
7776,"prior",0,21253.6478788548,0,,
7779,"prior",0,21193.7700313388,0,,
7780,"prior",0,21173.8574056979,0,,
8454,"prior",0,21738.9083042807,0,,
8455,"prior",0,21718.3449766144,0,,
8466,"prior",0,21493.5900430536,0,,
8467,"prior",0,21473.2904585523,0,,
8468,"prior",0,21453.0132605149,0,,
8476,"prior",0,21291.6092492792,0,,
8477,"prior",0,21271.5364090833,0,,
8478,"prior",0,21251.4865984028,0,,
8479,"prior",0,21231.4598824823,0,,
8481,"prior",0,21191.4759967506,0,,
8482,"prior",0,21171.5189582846,0,,
8483,"prior",0,21151.5852772645,0,,
9157,"prior",0,21717.2600014201,0,,
9158,"prior",0,21696.6760450907,0,,
9159,"prior",0,21676.1137086714,0,,
9170,"prior",0,21451.3726565821,0,,
9171,"prior",0,21431.0746111882,0,,
9179,"prior",0,21269.5032430868,0,,
9180,"prior",0,21249.4094123499,0,,
9181,"prior",0,21229.3385956658,0,,
9182,"prior",0,21209.2908583737,0,,
9861,"prior",0,21675.0267284325,0,,
9865,"prior",0,21592.8249405466,0,,
9869,"prior",0,21510.9727583819,0,,
9873,"prior",0,21429.474188048,0,,
9874,"prior",0,21409.1552709413,0,,
9883,"prior",0,21227.3014991295,0,,
9884,"prior",0,21207.2096506673,0,,
9885,"prior",0,21187.1408660849,0,,
10567,"prior",0,21591.6509982846,0,,
10568,"prior",0,21571.1124277931,0,,
10569,"prior",0,21550.5956901848,0,,
10572,"prior",0,21489.1770996926,0,,
11271,"prior",0,21549.4195565039,0,,
15481,"prior",0,21585.7560533646,0,,
15482,"prior",0,21564.9214266995,0,,
16183,"prior",0,21585.2458501726,0,,
16184,"prior",0,21564.3692357885,0,,
16185,"prior",0,21543.513813397,0,,
16886,"prior",0,21563.9001298013,0,,
16887,"prior",0,21543.0027171162,0,,
16888,"prior",0,21522.1264773379,0,,
17589,"prior",0,21542.5747902576,0,,
17590,"prior",0,21521.6565578052,0,,
18291,"prior",0,21542.2300384444,0,,
18292,"prior",0,21521.2698921292,0,,
18293,"prior",0,21500.3308184966,0,,
18995,"prior",0,21499.9854961814,0,,
18996,"prior",0,21479.0255600111,0,,
19698,"prior",0,21478.7216633669,0,,
19699,"prior",0,21457.7408433567,0,,
19725,"prior",0,20919.8282688428,0,,
19726,"prior",0,20899.4392887667,0,,
19727,"prior",0,20879.0731400186,0,,
20401,"prior",0,21457.478454816,0,,
20402,"prior",0,21436.4767297209,0,,
20428,"prior",0,20898.0138821139,0,,
20429,"prior",0,20877.6034879692,0,,
20430,"prior",0,20857.2159074201,0,,
21105,"prior",0,21415.2332804774,0,,
21106,"prior",0,21394.231684544,0,,
21132,"prior",0,20855.7877244523,0,,
21808,"prior",0,21394.0105571838,0,,
21809,"prior",0,21372.987993772,0,,
22511,"prior",0,21372.8086215806,0,,
22512,"prior",0,21351.765069476,0,,
23215,"prior",0,21330.5629736414,0,,
26729,"prior",0,21246.0370302704,0,,
27431,"prior",0,21246.1942842525,0,,
27432,"prior",0,21224.9823528015,0,,
27433,"prior",0,21203.7912909235,0,,
28134,"prior",0,21225.1820299079,0,,
28135,"prior",0,21203.9489636274,0,,
28136,"prior",0,21182.7367455407,0,,
28838,"prior",0,21182.9369261596,0,,
57711,"prior",0,19260.3872061584,0,,
58413,"prior",0,19260.2867704862,0,,
58414,"prior",0,19239.1996725062,0,,
59116,"prior",0,19239.1457440424,0,,
59117,"prior",0,19218.0353349877,0,,
59118,"prior",0,19196.9482123506,0,,
59819,"prior",0,19218.0280161733,0,,
59820,"prior",0,19196.8942703211,0,,
59821,"prior",0,19175.7837854284,0,,
60523,"prior",0,19175.7765554824,0,,
60524,"prior",0,19154.6426824983,0,,
60525,"prior",0,19133.5321218093,0,,
61226,"prior",0,19154.6822676988,0,,
61227,"prior",0,19133.5249808725,0,,
61228,"prior",0,19112.3909805715,0,,
61930,"prior",0,19112.4307581225,0,,
61931,"prior",0,19091.2732923453,0,,
61932,"prior",0,19070.1391645453,0,,
62634,"prior",0,19070.1791350433,0,,
62635,"prior",0,19049.0214899047,0,,
62636,"prior",0,19027.8872344182,0,,
63338,"prior",0,19027.927398469,0,,
63339,"prior",0,19006.7695735505,0,,
64003,"prior",0,19828.3526741627,0,,
64042,"prior",0,18985.6755484032,0,,
64043,"prior",0,18964.517543286,0,,
64706,"prior",0,19808.1832093539,0,,
64711,"prior",0,19698.1989968336,0,,
64745,"prior",0,18964.6052378447,0,,
64746,"prior",0,18943.4235848496,0,,
64747,"prior",0,18922.2653991139,0,,
65414,"prior",0,19677.9409987,0,,
65415,"prior",0,19655.983768646,0,,
