"cell_id","effortId","search_effort","fringe_dist","assigned_community","area","area_prop"
2859,"prior",0,24713.4408637581,0,,
3561,"prior",0,24717.5635032417,0,,
3562,"2022-04-03T15-00-00-Caitlin Robinson",2.77320574162679,24694.4787165182,0,844.723696821507,0.938581885357231
3563,"2020-08-15T08-42-00-Andrew Simon, prior",0.135,24671.4084444694,0,321.068524638361,0.356742805153734
4264,"prior",0,24698.640733249,0,,
4265,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson, 2022-03-30T17-51-00-Caitlin Robinson",1.91415616163148,24675.5381804831,0,892.216895509601,0.991352106121779
4266,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson",0.108943161634103,24652.4501205407,0,883.785511614494,0.981983901793883
4267,"2020-08-15T08-42-00-Andrew Simon",0.225,24629.3765940342,0,224.929410566387,0.249921567295986
4967,"prior",0,24679.7396310307,0,,
4968,"2020-08-15T08-42-00-Andrew Simon, 2022-03-30T17-51-00-Caitlin Robinson",0.105729013254786,24656.6193052829,0,763.578280468094,0.848420311631216
4969,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson, 2022-03-30T17-51-00-Caitlin Robinson",2.54599233016896,24633.5134504225,0,892.221716599455,0.991357462888283
4970,"2020-08-15T08-42-00-Andrew Simon",3.72,24610.4221070622,0,673.903487374019,0.748781652637799
5666,"prior",0,24753.5563493073,0,,
5671,"prior",0,24637.7221406417,0,,
5672,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson, 2022-03-30T17-51-00-Caitlin Robinson",1.0442089374982,24614.5984839155,0,860.471355958054,0.956079284397838
5673,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson",3.76795737122558,24591.4893166697,0,888.911825913115,0.987679806570128
5674,"2020-08-15T08-42-00-Andrew Simon",10.665,24568.3946796521,0,135.586652448,0.150651836053334
6368,"prior",0,24757.997078311,0,,
6369,"prior",0,24734.7696571409,0,,
6370,"prior",0,24711.5564615348,0,,
6375,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson",2.59873001776199,24595.7052709195,0,505.220588061023,0.561356208956692
6376,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson, 2022-03-30T17-51-00-Caitlin Robinson",2.69065796529742,24572.5782728331,0,892.231358674611,0.991368176305123
6377,"2020-08-15T08-42-00-Andrew Simon",0.45,24549.4657828704,0,266.391907561718,0.295991008401909
7048,"prior",0,25277.7173061895,0,,
7071,"2020-07-25T15-45-00-Caitlin Robinson",0.309012875536481,24739.2499115222,0,707.994737279453,0.786660819199392
7072,"prior",0,24716.0048079569,0,,
7073,"prior",0,24692.7739077707,0,,
7077,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson",0.956829484902309,24599.9931424118,0,0.226314470758867,0.000251460523065408
7078,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson",2.50281527531084,24576.8338614244,0,63.3862425969856,0.0704291584410951
7079,"2020-08-15T08-42-00-Andrew Simon",0.3,24553.6890256219,0,673.598815982666,0.748443128869629
7080,"2020-08-15T08-42-00-Andrew Simon",0.225,24530.5586757513,0,97.3182028759806,0.108131336528867
7750,"prior",0,25282.9842027997,0,,
7751,"prior",0,25259.392738354,0,,
7752,"prior",0,25235.8145322191,0,,
7764,"prior",0,24953.9238189606,0,,
7773,"prior",0,24743.8015769595,0,,
7774,"prior",0,24720.5246435419,0,,
7775,"prior",0,24697.2618513734,0,,
7776,"prior",0,24674.0132403151,0,,
7779,"prior",0,24604.3528942673,0,,
7780,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson",2.41598579040853,24581.161408747,0,500.311377145822,0.555901530162024
8454,"prior",0,25241.0902377825,0,,
8455,"prior",0,25217.4948497701,0,,
8466,"prior",0,24958.8298482214,0,,
8467,"prior",0,24935.3962180862,0,,
8468,"prior",0,24911.9763151295,0,,
8476,"prior",0,24725.1159297994,0,,
8477,"prior",0,24701.8213239981,0,,
8478,"prior",0,24678.5408370978,0,,
8479,"prior",0,24655.2745089555,0,,
8481,"prior",0,24608.7844889959,0,,
8482,"2020-08-15T08-42-00-Andrew Simon",4.875,24585.560877523,0,577.569385096779,0.641743761218643
8483,"2020-08-15T08-42-00-Andrew Simon",0.03,24562.3515854918,0,542.464222201842,0.602738024668713
9157,"prior",0,25222.8098523482,0,,
9158,"prior",0,25199.1972782256,0,,
9159,"prior",0,25175.5979549574,0,,
9170,"prior",0,24916.8906713604,0,,
9171,"prior",0,24893.4532917676,0,,
9179,"prior",0,24706.4522867605,0,,
9180,"prior",0,24683.1400026105,0,,
9181,"prior",0,24659.8418149283,0,,
9182,"prior",0,24636.5577635703,0,,
9861,"prior",0,25180.9218656223,0,,
9865,"prior",0,25086.5354650608,0,,
9869,"prior",0,24992.3631123097,0,,
9873,"prior",0,24898.4072277897,0,,
9874,"prior",0,24874.9523664049,0,,
9883,"prior",0,24664.4807291908,0,,
9884,"prior",0,24641.1648347588,0,,
9885,"prior",0,24617.863054133,0,,
10567,"prior",0,25091.8071687888,0,,
10568,"prior",0,25068.2132575591,0,,
10569,"prior",0,25044.6327016783,0,,
10572,"prior",0,24973.9715430483,0,,
11271,"prior",0,25049.9132886011,0,,
15481,"prior",0,25130.6696935175,0,,
