"cell_id","effortId","search_effort","fringe_dist","assigned_community","area","area_prop"
2859,"prior",0,22258.4088392911,0,,
3561,"prior",0,22256.5621080819,0,,
3562,"2022-04-03T15-00-00-Caitlin Robinson",2.77320574162679,22236.3719175579,0,844.723696821507,0.938581885357231
3563,"2020-08-15T08-42-00-Andrew Simon, prior",0.135,22216.2035149366,0,321.068524638361,0.356742805153734
4264,"prior",0,22234.5636502315,0,,
4265,"2020-08-15T08-42-00-Andrew Simon, 2022-03-30T17-51-00-Caitlin Robinson",1.59444035346097,22214.3533846284,0,892.216895509601,0.991352106121779
4266,"2020-08-15T08-42-00-Andrew Simon",0.045,22194.1648922581,0,883.785511614494,0.981983901793883
4267,"2020-08-15T08-42-00-Andrew Simon",0.225,22173.9982325052,0,224.929410566387,0.249921567295986
4967,"prior",0,22212.5836587937,0,,
4968,"2020-08-15T08-42-00-Andrew Simon, 2022-03-30T17-51-00-Caitlin Robinson",0.105729013254786,22192.3532951604,0,763.578280468094,0.848420311631216
4969,"2020-08-15T08-42-00-Andrew Simon, 2022-03-30T17-51-00-Caitlin Robinson",2.14634756995582,22172.1446899646,0,892.221716599455,0.991357462888283
4970,"2020-08-15T08-42-00-Andrew Simon",3.72,22151.957902668,0,673.903487374019,0.748781652637799
5666,"prior",0,22271.8403765214,0,,
5671,"prior",0,22170.3717039811,0,,
5672,"2020-08-15T08-42-00-Andrew Simon, 2022-03-30T17-51-00-Caitlin Robinson",0.868365243004418,22150.1429629142,0,860.471355958054,0.956079284397838
5673,"2020-08-15T08-42-00-Andrew Simon",3.72,22129.9360249033,0,888.911825913115,0.987679806570128
5674,"2020-08-15T08-42-00-Andrew Simon",10.665,22109.7509496481,0,135.586652448,0.150651836053334
6368,"prior",0,22270.3562876411,0,,
6369,"prior",0,22249.9779058193,0,,
6370,"prior",0,22229.6209566658,0,,
6375,"2020-08-15T08-42-00-Andrew Simon",2.295,22128.1597661405,0,505.220588061023,0.561356208956692
6376,"2020-08-15T08-42-00-Andrew Simon, 2022-03-30T17-51-00-Caitlin Robinson",2.61072901325479,22107.9326542757,0,892.231358674611,0.991368176305123
